question_id,high_interaction_chains,viewcount,?column?,number_hi_chains
323351,,59,0.156675793076692,1
316000,1,243,0.555391398406403,1
295080,,1555,2.46681612516161,1
305548,1,352,0.655828939331769,1
336198,,65,0.256677347387698,1
300689,1,121,0.209829558643201,1
300690,,105,0.182085039895531,1
329499,1,547,1.76599920176394,1
327948,,156,0.478032813258431,1
292163,,1840,2.79299383988638,1
324443,,703,1.92003872244997,1
303266,,614,1.10378774956559,1
316005,,66,0.150856009441622,1
295110,1,121,0.19207958691571,1
292177,,52,0.0789415992234739,1
307714,,54,0.105805589622036,1
305563,,2264,4.21887947789917,1
300715,,482,0.835996023735295,1
295124,,3643,5.78413055222107,1
343596,,70,0.389732306488373,1
305566,,66,0.122992915613237,1
295128,,327,0.519210272883106,1
343959,,63,0.355449053183947,1
333266,,111,0.40565615911582,1
307720,,326,0.638803632996082,1
309631,1,344,0.696810327842395,1
323374,,481,1.27764135619903,1
323376,,210,0.557820505757259,1
342340,,56,0.292759839333032,1
339284,,191,0.86580186513818,1
337530,1,205,0.855864817041258,1
316030,,154,0.352131481050888,1
300752,,1151,1.99722627545188,1
292238,,211,0.32049354994073,1
318754,,766,1.86189138010437,1
300756,,522,0.90585948934453,1
336210,,485,1.91596598081327,1
311388,,194,0.407052942138722,1
324471,,132,0.360798323234336,1
320991,,435,1.0888221186403,1
338248,,307,1.32127149068642,1
316048,,47,0.10752038473488,1
298090,,3937,6.54979226222645,1
309683,,194,0.393285954407915,1
314549,,642,1.42422460500213,1
336664,,139,0.561875106583211,1
345938,1,59,0.377310700513999,1
305647,1,414,0.772485040682579,1
300795,,181,0.314308930964949,1
305650,,63,0.117561708990279,1
345304,,81,0.492586150491038,1
338626,,143,0.62757476730077,1
343457,,94,0.518769529469726,1
316057,,801,1.83308307794605,1
292309,1,1564,2.3777940790799,1
303350,,570,1.02593128397754,1
292313,,275,0.418101529762406,1
318777,,281,0.68354790259296,1
292320,,429,0.652261881413794,1
333793,,162,0.605666334656786,1
303365,,341,0.613843877048795,1
332123,,129,0.450784978849232,1
326345,,34,0.0997082745512958,1
343863,,42,0.235593390789953,1
311430,,642,1.34764774986184,1
345981,,35,0.225407998540215,1
303381,,769,1.38449287793089,1
298170,,38,0.0634434267705522,1
298172,,187,0.31221806521073,1
337940,,82,0.349419116857583,1
339298,,200,0.906940979923486,1
340413,1,113,0.537801676157371,1
317515,,41,0.0967849865677498,1
307822,,1437,2.82037430393783,1
314597,,37,0.082119773158512,1
337088,,85,0.348954379394092,1
307830,,101,0.198247230407995,1
295320,,541,0.862173085511448,1
298208,1,120,0.200436006310254,1
292370,,389,0.592094091547644,1
328766,,95,0.300047628174311,1
345264,,66,0.400858572928296,1
317523,,38,0.0897113620538481,1
298216,,2015,3.36595764294493,1
324516,1,205,0.56073917783201,1
330967,,392,1.31419831082089,1
329547,,221,0.714225866299599,1
292391,,669,1.01846623758944,1
330288,,60,0.197673168692887,1
305718,,67,0.125103393779659,1
303440,1,144,0.259531367487246,1
298230,,1340,2.23872133617879,1
332760,1,126,0.450803254178017,1
345691,,402,2.49319755773911,1
298236,,165,0.275692816473249,1
311486,,35,0.0735536384800724,1
295372,,300,0.47917297406748,1
300896,,669,1.16242552638319,1
303452,1,58,0.10454923968343,1
305730,,85,0.15873707880935,1
305732,,182,0.339890004791808,1
333817,1,698,2.61090881509024,1
333818,,371,1.38775669595939,1
303468,1,514,0.926668305930747,1
333312,,147,0.53767207650651,1
298280,,161,0.269243166447823,1
323463,,79,0.210394647167597,1
298282,,316,0.528454113775576,1
295397,,157,0.250860390777641,1
344578,,100,0.583878269490232,1
318837,,444,1.08109256700106,1
327224,1,164,0.493316143490186,1
305761,1,114,0.212964153953001,1
292471,,41,0.0624948132692239,1
316134,,1935,4.43202569081865,1
292477,,605,0.922393711911909,1
295410,,6396,10.2206400391592,1
313133,,236,0.510439458724495,1
298298,1,1675,2.80144622144681,1
305775,,440,0.822167074185375,1
326388,,125,0.367111051194962,1
343974,,52,0.293550532501372,1
338655,,35,0.153828709595356,1
334324,,74,0.282840655194432,1
343871,,351,1.97504633573691,1
329578,,1414,4.57161742610323,1
305793,,660,1.23387842757531,1
338661,,68,0.298906771073749,1
309803,,205,0.416321299253405,1
307911,,67,0.131682213203849,1
333843,,40,0.149714424932858,1
321087,,105,0.264381199221113,1
340905,,64,0.3127784912748,1
345927,,847,5.3971063035418,1
311532,,213,0.4478363882591,1
336702,,133,0.538219172371865,1
295443,,225,0.359632661875351,1
340166,,52,0.245111036477943,1
305828,,82,0.15335525000815,1
295451,,401,0.641016793424797,1
300993,,80,0.139193351970851,1
295453,,61,0.097512181251877,1
300999,1,259,0.450666320595146,1
301004,,205,0.356712323172181,1
305830,,146,0.273049664349397,1
303559,,187,0.337502143228851,1
311537,,363,0.763247930077659,1
336713,,84,0.340140868635868,1
340677,,87,0.421551010263192,1
343751,,91,0.509597206652349,1
292597,,1395,2.13370491654806,1
331010,,69,0.232298953041524,1
334352,,416,1.59096512548707,1
305856,1,281,0.525655861691608,1
328057,,69,0.212798082761235,1
332188,,62,0.217162352736475,1
307957,,67,0.131740782804878,1
330347,,96,0.317285386047958,1
337971,,182,0.776215219254094,1
332823,,464,1.66245423073527,1
326433,,313,0.920015480558672,1
298401,,221,0.37008440941898,1
339001,1,88,0.391939708752588,1
316223,,1004,2.3036365577383,1
295522,,312,0.499309089789654,1
321131,,200,0.504133250820413,1
309864,,1042,2.11860456108249,1
295529,,234,0.374525875372447,1
295533,,88,0.140851050680813,1
316232,,351,0.805410536710896,1
292645,,486,0.743718446287603,1
322366,,102,0.263585386360551,1
298422,,178,0.298217507003483,1
292652,,190,0.290789925269859,1
307979,,413,0.812236372639112,1
309869,1,188,0.382258617704152,1
329621,,162,0.524368714285136,1
333361,,162,0.593006674926314,1
307985,,2308,4.53960796062282,1
311577,,266,0.559577508073461,1
337975,,451,1.92364454577135,1
305920,,109,0.204143584108952,1
298444,,127,0.212804757511318,1
334360,1,98,0.374904991923373,1
301107,,143,0.249071636036089,1
318940,,1395,3.40275918576011,1
298451,,500,0.837851834010148,1
333368,,139,0.508881679373949,1
322384,,44,0.113772132160266,1
311597,,260,0.54742308332835,1
308002,,449,0.883357671802759,1
313222,,71,0.153803939691526,1
311603,,574,1.20879989240293,1
328077,,186,0.574395952979052,1
298470,1,363,0.608404707384769,1
295610,,496,0.79445813248058,1
323529,,81,0.216069375608471,1
331647,,111,0.381953843818777,1
324608,,233,0.6502597363081,1
343012,,68,0.36803027630334,1
313239,,206,0.446370351763432,1
301147,,286,0.498433268661773,1
303693,1,247,0.446716758051428,1
331036,,237,0.799141475531561,1
328083,,318,0.98228352389495,1
340445,,84,0.400711005848892,1
313250,,222,0.481099654633515,1
317655,,56,0.132505146952984,1
328090,,214,0.661228549169164,1
316283,,376,0.86328517232566,1
311635,,137,0.288770243686243,1
332840,,124,0.444765708404468,1
308056,,273,0.537699721085595,1
308057,,132,0.259993233446308,1
338674,1,450,1.97876602867918,1
328850,,52,0.164558987188661,1
303737,,517,0.935575252756099,1
301200,,64,0.111579327532363,1
336276,,163,0.645747549353386,1
295687,,614,0.984422331609904,1
334371,,130,0.497474779574426,1
325566,,179,0.513488400260649,1
324637,,249,0.696288262097691,1
317678,1,410,0.970248399914566,1
311679,,217,0.458314787711625,1
333883,,1622,6.08195146288455,1
345037,,56,0.334537606026102,1
308093,,65,0.12805464832445,1
301229,,209,0.364445618970144,1
337605,,95,0.39738169615754,1
301233,,352,0.613813863561559,1
324654,,418,1.16924500246442,1
298573,,61,0.102393814841621,1
292813,,300,0.460110562153925,1
326482,,83,0.244361742612174,1
313294,,1698,3.68393388469265,1
325574,,71,0.203695351924696,1
311702,,342,0.722758510704782,1
330392,,169,0.559098571487374,1
309973,,109,0.221970962900166,1
331055,,193,0.651128537674607,1
292840,,132,0.202529192684414,1
298597,,173,0.290462997497217,1
313308,,269,0.583814960077492,1
308123,,101,0.199036525816347,1
338314,1,58,0.250384605583789,1
329664,1,244,0.790709196941598,1
328880,1,88,0.278811697153995,1
301282,,715,1.24821002709729,1
326496,1,671,1.97580465413399,1
298620,,103,0.172974079097972,1
331058,,98,0.330633180581314,1
292868,,243,0.372909404889861,1
301296,,325,0.56748762738536,1
303829,,260,0.471961140353415,1
337613,,56,0.234504703325669,1
326505,,296,0.871725579598627,1
301316,,437,0.763441433549095,1
306098,,126,0.236642190265373,1
311719,,475,1.00445243611778,1
311725,1,143,0.302418844077693,1
311726,,719,1.52057429427172,1
295793,,1022,1.6405641282254,1
306115,,985,1.85111714345375,1
308154,,763,1.50421461983197,1
321226,,87,0.219886770365378,1
332234,,380,1.33270281076408,1
327349,,606,1.83593311416943,1
342867,,194,1.04327549267343,1
306145,,345,0.649241688843864,1
301365,,125,0.218793888559967,1
310011,,162,0.330442145557489,1
322475,,222,0.575456651410401,1
335832,,119,0.462185427358567,1
333897,,255,0.956446852038731,1
303885,1,162,0.294567968662925,1
298688,,56,0.0941416292946087,1
301380,,80,0.140116021823151,1
321243,,216,0.546005619448267,1
314843,1,264,0.588295707109538,1
301387,,954,1.67111581329143,1
310034,,323,0.659584337925605,1
310035,,1017,2.07678312654362,1
306174,,60,0.113071753406559,1
298711,,123,0.206812980674959,1
311747,,248,0.524609570799829,1
310038,,290,0.592245176266332,1
325609,,411,1.17971435088569,1
317735,,2289,5.42535342434533,1
339008,1,148,0.659236474122138,1
343487,1,125,0.692695468559419,1
319045,,136,0.332183752820957,1
311766,,98,0.207344392468221,1
308201,,347,0.684706566530737,1
332255,,903,3.17285820927935,1
308210,1,149,0.294028263494236,1
344428,,114,0.661437050158372,1
314867,,207,0.461409982510857,1
340453,,158,0.753888271871621,1
322500,,193,0.500950833835054,1
295890,,118,0.189636398358531,1
303949,,46,0.0836930854273837,1
337627,,699,2.92974432021734,1
311779,1,485,1.02627709216984,1
301460,,579,1.01483163977664,1
327370,,92,0.278219564196186,1
317776,,154,0.365187029218503,1
340192,,70,0.330450505994142,1
293023,,147,0.225934589830026,1
298780,,536,0.901729576770619,1
317779,,85,0.201573547226728,1
342171,,91,0.472845085981019,1
333914,,939,3.52348903658788,1
344332,,72,0.41519243363048,1
295921,,229,0.368213684233094,1
343023,,126,0.682299949496868,1
298791,,432,0.726958821734933,1
303972,,535,0.97353264973751,1
293040,,129,0.198287207427587,1
324732,,97,0.271922608479139,1
331698,1,117,0.403831719366038,1
327381,1,238,0.719868301404943,1
339028,,43,0.191622953368138,1
301498,,171,0.299853951495806,1
313403,,121,0.263448162584893,1
316435,,590,1.35968621591692,1
293057,,1105,1.69873514407435,1
346229,,148,0.981555006903861,1
293063,,642,0.98701226046285,1
311823,1,387,0.8196465127334,1
314921,,263,0.587298931749786,1
295949,,241,0.387615261993527,1
301514,1,2761,4.84294156712007,1
310113,,223,0.456153879772561,1
323662,,72,0.192555999505486,1
343328,1,325,1.78248570678796,1
295968,1,301,0.484194736828681,1
330445,,284,0.94128597534303,1
295973,,109,0.175346451957379,1
298854,,105,0.177163430687034,1
317805,,198,0.469641634706042,1
346232,,257,1.70492238291097,1
336780,,34,0.138059184697914,1
293102,,78,0.120005299379317,1
313430,,1105,2.40800227947057,1
310136,,204,0.417372950138098,1
334422,,546,2.09451476568442,1
336328,,69,0.273767238057504,1
342193,,37,0.192386228352487,1
319111,,152,0.371954398200453,1
304039,1,1243,2.26457298872049,1
296005,,125,0.201166343835042,1
339644,,173,0.794575208298769,1
314949,,3312,7.40546360387179,1
345232,,300,1.81685702659992,1
336338,,74,0.293909095317961,1
319124,1,405,0.991256197971585,1
293141,,1532,2.35804944862017,1
344669,,173,1.01425908269511,1
301566,,1310,2.29917937554196,1
298897,,756,1.27712050994724,1
340938,,1005,4.91664098838345,1
322572,1,677,1.7633074579572,1
321339,1,80,0.202167296596798,1
304064,1,34,0.0619562221586125,1
314971,,219,0.490236681645689,1
313464,,546,1.19028653279947,1
293171,,199,0.306347468008849,1
316493,,436,1.00782326878963,1
325686,,212,0.609748465442394,1
323704,,98,0.262236893211341,1
296048,,487,0.785046722694682,1
313473,,48,0.104647851350392,1
311906,,260,0.551335443464372,1
311908,,119,0.252343861806001,1
333456,,89,0.326860312358691,1
319138,,165,0.403884475667802,1
296077,,345,0.556761028521115,1
316498,,557,1.28772825329004,1
310194,,331,0.677574986455442,1
324777,,147,0.412487637111429,1
341595,,71,0.358187349196989,1
308369,,239,0.472751939138957,1
327422,1,49,0.148309729399903,1
316519,,40,0.0925459313410412,1
340712,,54,0.26179687960295,1
308378,,1674,3.31152788967234,1
306389,,560,1.05906020489348,1
319147,1,348,0.851953668898897,1
293240,,125,0.192767591983831,1
296113,,228,0.368364637308969,1
316527,1,146,0.337855029809257,1
319150,,93,0.227687531506381,1
301666,,83,0.145933160162518,1
296126,1,1952,3.15402598982736,1
313495,1,404,0.880905536650391,1
310223,,311,0.636790174078115,1
316531,,1310,3.03184562959817,1
311939,,254,0.538754157524217,1
296138,,403,0.651214937455839,1
308399,,203,0.401672766271781,1
321357,,57,0.144086734315771,1
296143,,110,0.177753967524103,1
293290,,185,0.285694251777675,1
301684,,6019,10.5847179767725,1
323720,,140,0.374678649403654,1
301692,,434,0.763231448711503,1
338031,,206,0.879945596675286,1
313512,,176,0.383827907462197,1
331136,,103,0.348408442656309,1
330476,,61,0.202278271098018,1
342737,,87,0.462304569335261,1
306428,,359,0.679222570275906,1
304165,,403,0.735018435939825,1
337207,1,255,1.05552056370317,1
327436,,225,0.681150099518342,1
332327,,663,2.34412376183838,1
330483,,72,0.238760444570044,1
343344,,108,0.592633503062149,1
327447,,108,0.3270240068887,1
308444,,72,0.142709935220316,1
296191,,344,0.556077822306927,1
304180,,2449,4.46804197552554,1
338741,,151,0.666300006909982,1
319184,,384,0.940812862131398,1
299049,,142,0.240337558614455,1
299054,,204,0.345286601631578,1
304184,,225,0.410527045348583,1
308453,,316,0.626581132014157,1
310268,,337,0.690620157774714,1
330503,,70,0.232208448240937,1
322616,,209,0.544918590986386,1
293355,,114,0.176279910792658,1
315059,,57,0.127864764110567,1
337677,,188,0.788844057313577,1
317927,1,187,0.444705950548648,1
325731,,78,0.224524684122235,1
315071,,417,0.935571366594856,1
332925,,72,0.258778353021046,1
293375,,216,0.33404003726448,1
341604,,486,2.45269939222232,1
338374,,291,1.25768356800682,1
301792,,325,0.572151200490583,1
329783,,171,0.555707072593411,1
299098,,652,1.10399340012126,1
296258,,50,0.0809068822465504,1
345488,,71,0.435434659531323,1
331759,,87,0.300665180913697,1
312013,,111,0.235727312677911,1
323775,,217,0.581368703319694,1
312020,,60,0.127425819258422,1
326635,,47,0.13922417629467,1
317951,1,122,0.290257969083098,1
329004,,397,1.26151333936492,1
324844,,190,0.534100838667807,1
306503,,308,0.583455385336487,1
313598,,300,0.655237309030366,1
304244,,43,0.0785160832224833,1
299139,,102,0.172773633388458,1
304245,,1068,1.95014211226974,1
312032,,96,0.203897313867249,1
337226,,180,0.746286132398991,1
313607,,267,0.583198017782018,1
323788,1,57,0.152778595559928,1
293433,,109,0.168664779073962,1
329006,,42,0.133463329637175,1
337689,,1231,5.16707424302511,1
345236,,68,0.411919384336449,1
330530,,306,1.01554468947458,1
324851,,92,0.258680580641055,1
328244,,203,0.629573567932094,1
338041,,130,0.555683636324058,1
329018,,83,0.263801314702586,1
322673,,239,0.624186652412164,1
299185,,125,0.211902558884287,1
293468,,103,0.159479072305333,1
340484,,70,0.334300804726377,1
308545,,309,0.614647482139605,1
341796,,38,0.193232973271734,1
316638,,84,0.194701368165033,1
316640,1,214,0.496029185711711,1
345048,,71,0.424471842412891,1
321462,,397,1.00570196257134,1
332366,,841,2.97675186876571,1
319270,,329,0.80727829588441,1
315161,1,73,0.16404019941995,1
310365,,92,0.188710860859879,1
321467,,746,1.88997689781925,1
341178,,82,0.404497592100878,1
310372,,427,0.875921995818544,1
331179,,60,0.203082370428825,1
329034,,41,0.130326618579048,1
306577,,329,0.623596922828586,1
325788,,321,0.925762953159253,1
316656,,236,0.54716211443337,1
329037,1,297,0.944126801916157,1
313667,,411,0.898462598784546,1
338392,,814,3.51900858361776,1
301906,,1660,2.92526208685216,1
308581,,314,0.624848910088973,1
313670,1,278,0.607738125269373,1
318027,,340,0.811921223520177,1
327522,,32,0.0971109083283984,1
325799,1,841,2.42618996580207,1
296426,,46,0.0745964077017262,1
308597,,328,0.652856465891894,1
324891,,32,0.0900372370799838,1
293563,,407,0.63067538211855,1
293564,,506,0.784097096725826,1
293568,,211,0.32699263152712,1
315190,1,386,0.867723252107606,1
338395,,178,0.769580859358287,1
304373,,331,0.605362815502693,1
343652,,51,0.284337858472096,1
310409,1,920,1.88856582542156,1
318040,,114,0.272378473339895,1
301956,,404,0.712294946298618,1
293602,,1319,2.04528667019998,1
342421,,53,0.278316392472062,1
304382,,271,0.49567400881393,1
333503,1,60,0.220844490758548,1
296475,,819,1.32874642013182,1
326687,,304,0.903105477215615,1
322709,1,95,0.248293774369385,1
326690,,289,0.858661709068167,1
304391,1,106,0.193893448792072,1
318054,,961,2.29693712945711,1
310433,,73,0.149947417839706,1
293622,,143,0.221804352339531,1
341182,,97,0.478616289058471,1
293628,,503,0.780213255273709,1
293636,,1398,2.16859188192446,1
331192,,59,0.199774673481119,1
299336,,610,1.03585437024353,1
299340,,387,0.657185414307793,1
341404,,243,1.21705511871,1
338778,,143,0.631726170593165,1
324915,,71,0.199832150635862,1
332976,1,104,0.375870546529478,1
318066,1,141,0.337243236961487,1
310450,1,201,0.412976425857683,1
319332,,78,0.19174661586087,1
337271,1,72,0.299307965802833,1
328296,1,149,0.462489994310485,1
302022,,96,0.16941232180114,1
299380,,234,0.397493292978977,1
332398,,232,0.821559813573533,1
293669,,101,0.156728523402289,1
341188,,178,0.878494969583528,1
329838,,48,0.156116182331444,1
310466,,150,0.308232035744642,1
308659,,602,1.19973330955986,1
319354,,154,0.378719750430242,1
312167,,709,1.50855265398571,1
302043,,1077,1.90088936474495,1
336840,1,73,0.297341744438844,1
310474,,689,1.41266496705927,1
296569,,257,0.417473819756287,1
345814,,66,0.416016367512641,1
329844,,364,1.18405051250085,1
326722,,118,0.350765250170537,1
329076,,58,0.184486888111309,1
293699,,194,0.301167698621576,1
313761,,246,0.538650486201858,1
310485,,644,1.32350617817468,1
293704,,116,0.180094614361697,1
343516,,52,0.287306964034831,1
302062,,93,0.164162563760297,1
299441,1,228,0.387588701161324,1
327561,,91,0.276295776906341,1
293716,,1504,2.33559043424796,1
326732,,82,0.243779222074242,1
313766,,397,0.869335838854543,1
316749,,540,1.25412571771656,1
306712,,140,0.265898223146555,1
304476,,621,1.13693677772558,1
339993,,93,0.435667689524961,1
299467,,1383,2.35212605237588,1
